sentence1	sentence2	label
December 18 : Received Matt Long and Jarrett Martin from the Los Angeles Dodgers for Shawn Zarraga .	December 18 : Matt Long and Jarrett Martin from the Los Angeles Dodgers for Shawn Zarraga .	1
He has two younger brothers and one elder brother .	He has two younger and one elder brother .	1
A cover version by Sinitta appeared in 1989 , produced by Phil Harding and Ian Curnow .	In 1989 , a cover version of Sinitta , produced by Phil Harding and Ian Curnow , appeared .	1
They are used in applications as contrast agents for fluorescent imaging , as particles for flow tracking , or as biological carriers .	They are used in applications as contrasting agents for fluorescent imaging , as particles for flow tracking or as biological carriers .	1
The additional characters released as DLC in Japan were paid as part of the game in the West .	The additional characters published in Japan as DLC were paid as part of the game in the West .	1
Thomas Enqvist won the tournament , beating Brett Steven in the final , 4 -- 6 , 6 -- 3 , 7 -- 6 ( 0 ) .	The tournament won Thomas Thomas Enqvist and struck Brett Steven in the final , 4 -- 6 , 6 -- 3 , 7 -- 6 ( 0 ) .	1
Vaughn had a son by a previous relationship , Barbara ( 1934-2002 ) , whom C. L. adopted shortly after the marriage .	Barbara Vaughn had adopted by a previous relationship a son , Barbara ( 1934-2002 ) , whom C. L. adopted shortly after marriage .	1
Germar Rudolf , also known as Germar Scheerer , born 29 October 1964 , is a German chemist and a convicted Holocaust denier .	Germar Scheerer , also known as Germar Rudolf , born October 29 , 1964 , is a German chemist and a convicted Holocaust denier .	1
He was born in Mülhausen in Alsace and died in Meissen , Saxony .	He was born at Mülhausen in Alsace and died in Meissen in Saxony .	1
It currently serves as the newspaper of record for Galveston County , as well as Galveston .	It currently serves as the newspaper for Galveston , as well as Galveston County .	1
The river Burduja is a tributary of the River Urechioiu in Romania .	The Burduja River is a tributary of the Urechioiu River in Romania .	1
"The different words "" vulva "" and "" vagina "" both stem from Latin , but originally they had modern scientific or polite meanings ."	"The different words "" Vulva "" and "" Vagina "" are both from Latin , but originally they had modern scientific or polite meanings ."	1
The Bozeman Yellowstone International Airport is located on the outskirts of Gallatin Speedway north-east of Belgrade on Tubb Road .	The Bozeman Yellowstone International Airport is located on the outskirts of Gallatin Speedway northeast of Belgrade on Tubb Road .	1
"The Riemann Zeta function is defined by the absolutely convergent infinite row for complex "" s "" with real part larger than 1 ."	"The Riemann zeta function is defined for complex "" s "" with real part greater than 1 by the absolutely convergent infinite series"	1
He was born in Titograd ( today Podgorica ) in a family of musicians and grew up there .	He was born and grew up in Titograd ( now Podgorica ) in a family of musicians .	1
"Of the twelve stories published , six were previously included in the author 's first collection , "" The Evening News "" ."	"Six of the twelve published stories were previously included in the first collection of the author , "" The Evening News "" ."	1
The latter study is one of the few prospective demonstrations that environmental stress remains associated with hypertension and LVH .	The latter study is one of the few prospective demonstrations that remains associated with high blood pressure and LVH environmental stress .	1
The library formed out of the personal libraries of renowned turkologists consists of more than 30 thousand books .	The library , consisting of the personal libraries of renowned turkologists , consists of more than 30 thousand books .	1
The company was re-established as Spacetec , which was registered on 11 December 1984 .	The company was re-established as Spacetec registered on December 11 , 1984 .	1
Field is the second largest shopping centre in Denmark and one of the largest in Scandinavia .	Field is the second biggest shopping centre in Denmark and one of the largest in Scandinavia .	1
Arlington County 's Bluemont Junction Trail replaced the line between Washington Boulevard and Bluemont Junction .	The Bluemont Junction Trail in Arlington County replaced the line between Washington Boulevard and Bluemont Junction .	1
Vaman Malhar Joshi was not to be confused with the writer Waman Gopal Joshi , they were contemporaries .	Vaman Malhar Joshi should not be confused with the writer Waman Gopal Joshi . They were contemporaries .	1
Agassiz founded a school for girls from Boston in her home in Cambridge in 1856 .	In 1856 in their home in Cambridge , Agassiz founded a school for girls from Boston .	1
In 1955 , KXLF added ABC programming , soon the DuMont station was lost when it was shut down .	KXLF added ABC programming in 1955 ; soon afterward , the station lost DuMont when it shut down .	1
Hopkins toured six months with the band through Japan , the United States and England .	Hopkins toured with the band for six months through Japan , the United States , and England .	1
The area is famous as the site of the Battle of Chausa , in which the forces of Sher Shah Suri defeated Mughal emperor Humayun 's army in 1539 .	The area is famous as the site of the Battle of Chausa , where the Sher Shah Suri forces defeated the army of Mughal - Emperor Humayun in 1539 .	1
Gandini was born on May 19 , 1906 in Parma to Ernesto Gandini and Diomira Di Centa of Venice .	Gandini was born in Parma on 19 May 1906 to Ernesto Gandini and Diomira Di Centa of Venice .	1
Their skin also secretes chemicals that are poisonous and sometimes harmful to predators .	Also , their skin secretes chemicals that are poisonous , and sometimes distasteful , to predators .	1
Faces can be reconstructed with a three-dimensional model or with 2D , which includes sketches or facial reconstructions , similar to digital composites .	Faces can be reconstructed with a three-dimensional model or by 2D , which includes sketches or facial reconstructions , similar to digital composites .	1
The region is famous for trade fairs like Expozebu in Uberaba , Fenamilho in Uberlândia and Feniub in Patos de Minas .	The region is famous for fairs like Expozebu in Uberaba , Fenamilho in Uberlândia and Feniub in Patos de Minas .	1
It was directed by Leslie H. Martinson , written by George Kirgo and was originally broadcast April 5 , 1982 on NBC .	It was managed by Leslie H. Martinson , written by George Kirgo and was originally broadcast on NBC on 5 April 1982 .	1
Alice Hunter was married to the chemist George E. Kimball , whom he met at MIT , and they had four children together .	Alice Hunter was married to chemist George E. Kimball , whom he met at MIT , and they had four children together .	1
Ranchi Road Railway Station is a small station in Ramgarh district , Jharkhand .	Ranchi Road railway station is a small railway station in Ramgarh district , Jharkhand .	1
"In February 2018 , Tamplin were under police investigation after alleged "" gangster threats "" was made by him to Billericay Town footballer Elliot Kebbie ."	"In February 2018 , Tamplin was made under police investigation after "" Gangster threats "" was made by him to Billericay Town footballer Elliot Kebbie ."	1
He is a professor in Adult Education at the Åbo Akademi University , Finland ( Vaasa ) .	He is a Professor of Adult Education at Åbo Akademi University in Vaasa , Finland .	1
Cornelia Stuyvesant Vanderbilt ( the only child of George and Edith Vanderbilt ) married in 1924 to the British aristocrat John F. A. Cecil , a descendant of William Cecil .	Cornelia Stuyvesant Vanderbilt ( George and Edith Vanderbilt 's only child ) married British aristocrat , John F. A. Cecil , a descendant of William Cecil in 1924 .	1
"Singer János Bródy and the composer Zsuzsa Koncz sang their famous song , "" Ha én rózsa volnék "" ( "" If I were a rose "" ) ."	"Singer János Bródy and composer Zsuzsa Koncz sang their famous song , "" Ha én rózsa volnék "" ( "" If I were a rose "" ) ."	1
The Harrison had held the record since 1993 , a year before Bailey was born .	Harrison had held the record since 1993 , a year before Bailey was born .	1
The high ground became Gentilly Boulevard and U.S. Highway 90 , part of the Old Spanish Trail from Los Angeles , California to St. Augustine , Florida .	The high ground was Gentilly Boulevard and U.S. Highway 90 , part of the Old Spanish Trail from Los Angeles , California to St. Augustine , Florida .	1
Kevin White married Kathryn Galvin in 1956 , the daughter of William J. Galvin , who also served as a Boston City Council president .	In 1956 , Kevin White married Kathryn Galvin , the daughter of William J. Galvin , who also served as president of the Boston City Council .	1
