source,reference,prediction,bleu_vs_reference,rougeL_f1_vs_reference,lexical_diversity_vs_source,inverse_bleu_vs_source,length_ratio_vs_reference,semantic_similarity_vs_source
San Pedro Springs Park is located in the town of Bexar County San Antonio in the U  . state of Texas,San Pedro Springs Park is located in the Bexar County city of San Antonio in the U  . state of Texas,"San Pedro Springs Park is situated within Bexar County, San Antonio, Texas, USA",0.16999645182041834,0.6060606060606061,0.7391304347826086,0.8300035481795817,0.6190476190476191,0.9883508682250977
Lewis was also a member of the Oakland Raiders  Seattle Seahawks  Detroit Lions  Jacksonville Jaguare  Cleveland Browns  and Virginia Destroyers,Lewis was also a member of the Cleveland Browns  Jacksonville Jaguars  Oakland Raiders  Seattle Seahawks  Detroit Lions and Virginia Destroyers,Lewis was part of the Oakland Raiders  Seattle Seahawks  Detroit Lions  Jacksonville Jaguars  Cleveland Browns and Virginia Destroyers,0.3955898198745492,0.6842105263157895,0.2727272727272727,0.3826233199472001,0.9,0.9745402336120605
Petina Gappah was born in the province of Copperbelt in Zambia,Petina Gappah was born in Zambia  Copperbelt province,Petina Gappah was born in Zambia's Copperbelt region,0.5410822690539396,0.823529411764706,0.5,0.6281199575353351,1.0,0.9910181760787964
The Bresnic River is a tributary of the Slatina River in Romania,The Bresnic River is a tributary of the River Slatina in Romania,The Bresnic River flows into the Slatina River in Romania,0.1209445435845663,0.6363636363636365,0.5,0.5698536167740214,0.8333333333333334,0.9564979076385498
"According to the 2002 census of the National Statistics Institute  Toltén has an area of and spans 11,216 inhabitants ( 5,827 men and 5,389 women","According to the 2002 census of the National Statistics Institute  Toltén has an area of 11,216 inhabitants ( 5,827 men and 5,389 women","According to the 2002 census by the National Statistics Institute, Toltén covers an area of 11, 216 inhabitants (5, 827 males and 5, 389 females)",0.24645013697131232,0.8461538461538461,0.6060606060606061,0.7535498630286876,1.0869565217391304,0.9207777976989746
At such dinners  quality wine is often consumed  usually with champagne or similar sparkling wines,Quality wine is usually consumed at such dinners  often with champagne or similar sparkling wines as a conclusion,"At these gatherings, high-quality wine is frequently enjoyed, typically paired with champagne or other bubbly drinks.",0.07070671467666172,0.34285714285714286,0.76,0.9198787956427034,0.8888888888888888,0.7834908962249756
During the fight  Steedman was shot and killed when his horse was wounded under him,During the fight  Steedman was shot when his horse was wounded under him,Steedman was killed during the battle when his horse was injured beneath him,0.2691109110344472,0.5384615384615384,0.47058823529411764,0.7631048641685397,1.0,0.9325301647186279
A daughter  Frances Anna Brickman  was born to Miriam and Lester Brickman on March 5  1981,On 5 March 1981  Miriam and Lester Brickman were born a daughter  Frances Anna Brickman,"A daughter named Frances Anna Brickman was born to Miriam and Lester Brickman on March 5, 1981",0.2529920735938594,0.3125,0.17647058823529416,0.2702372290445718,1.1333333333333333,0.9931492805480957
The 1966 Cleveland Browns season was the 17th season of the team with the National Football League,The 1966 Cleveland Browns season was the team 's 17th season with the National Football League,The 1966 Cleveland Browns season marked their 17th NFL campaign,0.22563491294442886,0.4615384615384615,0.6470588235294117,0.7958370879525944,0.625,0.8315000534057617
"As reported by Count Harrach  Franz Ferdinand 's last words were "" Sophie  Sophie","Franz Ferdinand 's last words  as reported by Count Harrach  "" Sophie  Sophie","According to Count Harrach, Franz Ferdinand's final words were ""Sophie  Sophie.""",0.02068408840048898,0.5,0.8,0.9639097614377793,0.8461538461538461,0.9686185121536255
The station was closed on December 8  1890  opened on 8 November 1969 and was demolished in 1971,The station was closed on December 8  1890  opened on November 8  1969  and was demolished in 1971,"The station was shut down on Dec 8, 1890, reopened on Nov 8, 1969, and was torn down in 1971",0.0745932224853342,0.6842105263157895,0.7083333333333333,0.9254067775146658,1.1111111111111112,0.9178227782249451
The two secondary schools  Heatherhill Secondary College and Coomoora Secondary College  were merged to Keysborough Secondary College with Springvale Secondary College and Chandler Secondary College,The two secondary schools  Heatherhill Secondary College and Coomoora Secondary College have been merged with Springvale Secondary College and Chandler Secondary College into Keysborough Secondary College,Heatherhill Secondary College and Coomoora Secondary College were combined into Keysborough Secondary College along with Springvale Secondary College and Chandler Secondary College,0.5742952283383594,0.6249999999999999,0.4444444444444444,0.3989980707278843,0.8461538461538461,0.9571031332015991
The reactor will have an output of 1500 MWth of electrical power and 600 MW thermal power,The reactor will have an output of 1500 MWth electric power and 600 MW thermal power,The reactor will produce 1500 MWth of electricity and 600 MW of heat.,0.12014605158792346,0.6206896551724138,0.5,0.8677000335535947,0.8125,0.9419393539428711
Mornington Cemetery is a cemetery serving the Melbourne area of Mornington Peninsula,Mornington Cemetery is a cemetery serving the Melbourne area of the Mornington Peninsula,Mornington Cemetery serves the Melbourne area on the Mornington Peninsula,0.14786878965208725,0.7826086956521738,0.5,0.8743035600985348,0.7692307692307693,0.9876246452331543
"Lost Bass -- "" Bomb Your Soul ""","Lost the Bass -- "" Bomb Your Soul ""","Bass has lost ""Bomb Your Soul"" - Lost",0.03226013518927287,0.6153846153846153,0.7272727272727273,0.9634444777145488,0.8888888888888888,0.9295204281806946
Small Business Saturday UK began in the United Kingdom in 2013 after the success of Small Business Saturday in the United States of America,The launch of Small Business Saturday UK began in 2013 in the United Kingdom following the success of Small Business Saturday in the United States of America,Small Business Saturday UK started in the UK in 2013 following the success of Small Business Saturday in the USA,0.4145280098370826,0.6382978723404256,0.5,0.5655893494986609,0.7407407407407407,0.9757043719291687
It is now a recreation reserve managed by the Highland Park Progressive Association ( HPPA  in partnership with the Wellington City Council ( WCC,It is now a recreation area managed by the Highland Park Progressive Association ( HPPA  in partnership with the Wellington City Council ( WCC,It's currently a recreational area overseen by the Highland Park Progressive Association (HPPA) in collaboration with the Wellington City Council (WCC),0.36286804876247103,0.8181818181818182,0.6,0.6437929107457884,0.875,0.9139629602432251
Typically  the warmest day of the year will attain  and 3.7 days a year should reach a maximum temperature of or above,Typically  the warmest day of the year is reached  and a maximum temperature of or above should reach 3.7 days a year,"Usually, the hottest day of the year reaches up to 3. 7 times when it hits temperatures that are at least 3. 7 degrees.",0.10414419091986514,0.3829787234042554,0.8857142857142857,0.8958558090801348,1.0909090909090908,0.7814552783966064
Maredudd married Margaret Ferch Dafydd  Ieuan 's daughter  Lord of Anglesey  and his wife Nest ferch Dafydd Fychan,Maredudd married Margaret ferch Dafydd  the daughter of Ieuan  Lord of Anglesey  and his wife  Nest ferch Dafydd Fychan,"Maredudd married Margaret Ferch Dafydd, Ieuan's daughter, Lord of Anglesey, and his wife Nest, daughter of Dafydd Fychan.",0.22894939325531252,0.7894736842105263,0.5,0.7721321101967336,0.9473684210526315,0.9642164707183838
Cotton gins continued to operate in Carencro until the last 1970s  when the middle two  Cotton Products Co. and Farmer 's Gin Co.  were closed,Until the late 1970s  when the middle two Cotton Products Co. and Farmer 's Gin Co. were closed  Cotton Gins continued to operate in Carencro,"Cotton gins operated in Carencro up until the late 1970s when the last two remaining cotton mills, Cotton Products Company and Farmer's Gin Company, ceased operations.",0.251696695878184,0.5384615384615384,0.59375,0.9264497393432023,1.04,0.9010143876075745
The band consisted of Anders Hector  Claes Bure  Peter Björk  Peter Forbes  Roger Capello and Chino Mariano,The band consisted of Peter Forbes  Roger Capello  Claes Bure  Peter Björk  Anders Hector  Chino Mariano,The group comprised Anders Hector  Claes Bure  Peter Björk  Peter Forbes  Roger Capello and Chino Mariano,0.37150115998267197,0.47058823529411764,0.2777777777777778,0.2423625578733155,1.0,0.9364255666732788
He finished his NFL career in the division of the season between Seattle Seahawks and the New York Giants,He finished his NFL career in  splitting the season between the New York Giants and the Seattle Seahawks,He concluded his NFL career during the season's divisional match between the Seattle Seahawks and the New York Giants,0.27130567714631193,0.5789473684210527,0.4545454545454546,0.587704529568725,1.0555555555555556,0.8965909481048584
Tasha from production I    Danny Choo  Kaname  Mitsuhisa Ishikawa and Tomohiko Ishii with Miyuko from Korea were special guests for the event,Tasha from Production I    Danny Choo  Kaname  and Mitsuhisa Ishikawa and Tomohiko Ishii with Miyuko from Korea were special guests for the event,"Tasha, Danny Choo, Kaname, Mitsuhisa Ishikawa, and Tomohiko Ishii, along with Miyuko from Korea, were special guests at the event.",0.08074451293410394,0.8372093023255814,0.6451612903225806,0.9151156273614165,0.8333333333333334,0.9333363771438599
It is found in India from northern Canary to Sindh and Madhya Pradesh and from Kangra to Kumaon,It is found in India from northern Kanara to Sindh and Madhya Pradesh and from to Kangra to Kumaon,"It is located in India from the northern Canary region to Sindh and Madhya Pradesh, and from Kangra to Kumaon.",0.23185078121230157,0.8205128205128205,0.4,0.6629870735326853,1.0526315789473684,0.8881727457046509
