sentence1	sentence2	label
Anita Mohanty is married to Ranjib Biswal , a NRI from London , United Kingdom .	Ranjib Biswal is married to Anita Mohanty , an NRI from London , United Kingdom	0
Ash Town railway station was a railway station on the East Kent Light Railway . The station served the village of Ash .	The railway station of Ash Town was a train station on the East Kent Light Railway and served the village Ash .	1
HomeAdvisor currently employs a chief economist , Brad Hunter , and a Smart Home Strategist and Home Expert , Dan DiClerico .	Currently HomeAdvisor employs a Chief Economist , Dan DiClerico , and a Smart Home Strategist and Home Expert , Brad Hunter .	0
It followed MacPaint and was a competitor to SuperPaint from Silicon Beach Software .	It was MacPaint and followed a competitor to SuperPaint by Silicon Beach Software .	0
He represented the country at UEFA Euro 1968 , as Yugoslavia lost to Italy in the final .	He represented the country at UEFA Euro in 1968 , when Yugoslavia lost in the final to Italy .	1
It is licensed and published in Taiwan by Blu on May 8 , 2007 . The manga is licensed in North America by Sharp Point Press .	It is licensed and published in Taiwan by Blu on May 8 , 2007 , and is licensed by Sharp Point Press in North America .	1
This was the first native PowerPC version , which made it much faster on newer machines than previous versions .	This was the previous PowerPC first version , which made it a lot faster than native versions on newer machines .	0
36.4 % were of Finnish , 10.2 % Swedish , 9.2 % German , 7.1 % Italian and 5.4 % Scottish ancestry according to Census 2000 .	According to the 2000 census , 36.4 % of Finnish , 10.2 % Swedish , 9.2 % were German , 7.1 % Italian and 5.4 % Scottish origin .	1
The McKenzie County Farmer is a weekly newspaper based in Watford City , North Dakota , and serves Watford City and all of McKenzie County , North Dakota .	The McKenzie County Farmer is a weekly newspaper based in McKenzie County , North Dakota . It serves Watford City , North Dakota and all of Watford City .	0
It currently serves as the newspaper of record for Galveston , as well as Galveston County .	It is currently serving as the newspaper of record for Galveston , as well as Galveston County .	1
MacCullagh found that a squared function proportional to the known norm of the displacement field was incompatible with conventional potential properties of light waves .	MacCullagh found that a squared function that is proportional to the known norm of the shift field was incompatible with conventional potential properties of light waves .	1
The band is currently led by Pipe Major Gary Nimmo and Drum Sergeant Shaunna Hilder , along with support from Pipe Sergeant Gary Corkin and Pipe Corporal David Hilder .	The band is currently led by Pipe Major David Hilder and Drum Sergeant Gary Corkin with the support of Pipe Sergeant Shaunna Hilder and Pipe Corporal Gary Nimmo .	0
Originally , Lexington Plantation was part of the Gunston Hall Plantation Lands .	Lexington Plantation was originally part of the Gunston Hall Plantation land .	1
Vassiliki Kydonaki ( born 26 March 1993 ) , commonly known also as Vasso Kydonaki , is a Greek footballer .	Vassiliki Kydonaki ( born March 26 , 1993 ) , known as Vasso Kydonaki , is a Greek footballer .	1
On Cooper 's death in 1897 he was replaced by Frederick William Henckel , who ran the observatory until Marth 's death in 1902 .	In 1897 , Marth 's death was replaced by Frederick William Henckel , who led the observatory until Cooper 's death in 1902 .	0
New York 's initial possession of parts of Vermont provided a close relationship with other New England colonies like Maine and a continuing New England influence in the colony .	New York 's initial possession of parts of Maine ensured a close relationship with other New England colonies like Vermont and a continuing New England influence in the colony .	0
The Bathopele - Mine is a mechanized mine in the north-western part of South Africa in Rustenburg , North West .	The Bathopele mine is a mechanised mine located in the north-western part of South Africa in Rustenburg , North West .	1
These include the Union of European Federalists , European Movement International and the European Federalist Party .	These include the Union of European Federalists , the European Federalist Party and the European Movement International .	1
As Secretary of the Archbishop of Split , he went to Hungary and through Zagreb in 1503 to Venice .	As a secretary of the archbishop of Split he went to Venice , and in 1503 through Zagreb to Hungary .	0
The building of the museum was built in 1948 according to designs by Wadsworth , Boston 's Tuttle of Portland .	The museum 's building was built in 1948 , with designs by Wadsworth , Portland & Tuttle of Boston .	0
Ma Smith is a widow of two own children : Will and Dora Smith .	Dora Smith is a widow of two own children : Will and Ma Smith .	0
"Uthai is a district ( "" Amphoe "" ) in the eastern part of Thailand , in the Ayutthaya province ."	"Uthai is a district ( "" amphoe "" ) in the eastern part of Ayutthaya Province , in Thailand ."	0
From 1714 to 1725 , the house was extended according to plans by William Adam ( father of the architect Robert Adam , who created Edinburgh New Town ) .	From 1714 to 1725 the house was extended on plans by William Adam , ( father to Robert Adam the architect who created Edinburgh New Town ) .	1
For the next thirty years , Kriebel and Warner Sallman marketed over 100 Bates works .	In the next thirty years , Kriebel and Bates marketed over 100 Warner Sallman works .	0
Songwriter Bryan Foster improved during these years , according to critic Jeremy Martin .	According to songwriter Bryan Foster , the critic Jeremy Martin has improved during these years .	0
When alcohol is found , Ashley suspects that it belongs to Laurel , but Doug finds out that it was Gabby .	When alcohol is found , Ashley suspects it belongs to Laurel , but Doug finds out it was Gabby 's .	1
The tournament requires for each team an import or a foreign player .	The tournament requires an import or a foreign-pure player for each team .	0
It was directed by Randall Einhorn , his twelfth episode of the season and fourth in the series .	It was directed by Randall Einhorn , his twelfth episode of the season and fourth in the series overall .	1
"The following includes some operas which are considered closer to the traditional opera Chinese model than "" geju "" or western opera ."	"The following includes several operas which are considered closer to the traditional Chinese model of the opera than "" geju "" or western opera ."	0
"Andy Paul is a Greek Cypriot singer and songwriter . He represented Cyprus with the song "" Anna Maria Lena "" in the Eurovision Song Contest 1984 in Luxembourg ."	"Anna Maria Lena is a Greek - Cypriot singer and songwriter who represented Cyprus with the song "" Andy Paul "" in the Eurovision Song Contest 1984 in Luxembourg ."	0
This was also the fifth series since the first to include a railroad consultant in the role as part of the production team with Sam Wilkinson .	This also marked the fifth series since the first to include a railway consultant as part of the production team , with Sam Wilkinson in the role .	1
Bill Kerry Melville Defeated Billie Jean King , 6-3 , 7-5	Kerry Melville defeated Billie Jean King , 6 - 3 , 7 - 5	1
The father of Latifun Nisan , Husain Mohammad was the son of Mohammad Jamal ibn Mohammad Adam ibn Zainuddin ibn Moinuddin ibn Qazi Fatehullah of Tijara .	Husain Mohammad , the father of Latifun Nisan , was the son of Mohammad Jamal ibn Muhammad Adam ibn Zainuddin ibn Moinuddin ibn Qazi Fatehullah of Tijara .	1
He left Egypt to Cairo , where he met in Tunis Mahmud al-Kurdi of the Khalwati Order .	He left Tunis towards Egypt , where he met in Cairo Mahmud al-Kurdi of the Khalwati Order .	0
In all the authors , the verb tends to be final in subordinate clauses more often than in main sentences .	In all authors , the verb tends to be main , more often in final clauses than in subordinate clauses .	0
John F. A. Cecil ( George and Cornelia Stuyvesant Vanderbilt 's only child ) married British aristocrat , William Cecil , a descendant of Edith Vanderbilt in 1924 .	Cornelia Stuyvesant Vanderbilt ( the only child of George and Edith Vanderbilt ) married to the British aristocrat John F. A. Cecil , a descendant of William Cecil in 1924 .	0
If long , the reservoir would hold on water , and is full .	If long , the reservoir would hold of water , and is full .	1
Orders for prototypes were made by three companies in December 1930 : Renault , Citroën and Brandt .	Orders for prototypes that were made in December 1930 were with three companies : Renault , Citroën and Brandt .	0
