sentence1	sentence2	label
they also meet the twins timmy and tommy reston in their ford mustang , which were soon invited by keun 's friend to waffle house .	they also encounter twins timmy and tommy reston in their ford mustang , who were soon invited to the waffle house by keun 's friend .	1
newark retreated to nafbl , but returned at the end of the season to join the new york and district amateur association football league ( nydaafbl ) .	newark withdrew to the nafbl , but returned at the end of the season to join the new york and district amateur association football league ( nydaafbl ) .	1
the arena has hosted concerts by many famous artists , including whitney houston , andré rieu , toto , trance energy and tina turner .	the arena has hosted concerts by many famous artists , including whitney houston , tina turner , toto , trance energy and andré rieu .	1
the zone serves eastern & central madhya pradesh , southern rajasthan , and northeastern uttar pradesh state .	the zone serves eastern and central madhya pradesh , southern rajasthan and northeastern uttar pradesh state .	1
julio peralta and horacio zeballos won the title , defeating sergio galdós and luis david martínez at 6 : 2 , 6 : 2 in the final .	julio peralta and horacio zeballos won the title , defeating sergio galdós and luis david martínez 6 -- 2 , 6 -- 2 in the final .	1
laflare confronted roan carneiro at ufc 208 on february 11 , 2017 , when he won the fight by unanimous decision .	laflare faced roan carneiro on february 11 , 2017 at ufc 208 . he won the fight by unanimous decision .	1
he was a member of parliament of england for newtown in 1614 and for guildford , isle of wight in 1614 .	he was a member ( mp ) of the parliament of england for newtown in 1614 and for guildford , isle of wight in 1614 .	1
helicigona trizona is a species of small air-breathing land snail , a terrestrial gastropod mollusk in the family helicidae , the true snails .	helicigona trizona is a species of small air-breathable snail , a terrestrial gastropod mollusk in the helicidae family , the true snails .	1
as professor of sociology at eth zurich , he worked on evolutionary game theory and agent-based computer simulations of social processes and phenomena .	as a professor of sociology at the eth zurich , he worked on evolutionary game theory and agent-based computer simulations of social processes and phenomena .	1
professor gilbert was survived by his wife ingrid , whom he married in 1967 , and his daughters michelle and fiona .	professor gilbert was survived by his wife , ingrid , whom he married in 1967 , and their daughters , michelle and fiona .	1
the gnawa music mixes pre-islamic african sufism with classical islamic traditions , whether local or sub-saharan .	gnawa music mixes pre-islamic african sufism with classical islamic traditions , whether local or sub-saharan .	1
bifascioides yemenellus is a moth in the family cosmopterigidae . it is found in yemen and southern iran .	bifascioides yemenellus is a moth in the cosmopterigidae family in yemen and southern iran .	1
quintus caecilius metellus macedonicus was the second son of roman politician and general lucius caecilius metellus diadematus .	quintus caecilius metellus macedonicus was the second son of the roman politician , general lucius caecilius metellus diadematus .	1
the season 2015 -- 16 barangay ginebra san miguel is the 37th season of the franchise at the philippine basketball association ( pba ) .	the 2015 -- 16 barangay ginebra san miguel season is the 37th season of the franchise in the philippine basketball association ( pba ) .	1
cankar was also famous for his essays , most of which were published between 1907 and 1913 , where he showed stylistic mastery and great irony .	cankar was also famous for his essays , most of which were published between 1907 and 1913 , where he showed a stylistic championship and great irony .	1
peggy edenfield testified in the case against her husband david and has also agreed to testify against her son george during his trial .	peggy edenfield testified against her husband david in that case and also agreed to testify during his trial against her son , george .	1
spartanburg is included in the metropolitan statistical area greenville , which is also included in the union county -- spartanburg , sc -- anderson , sc combined statistical service .	spartanburg is included in the greenville metropolitan statistical area , which is also included in the union county -- spartanburg , sc -- anderson , sc combined statistical area .	1
