sentence1	sentence2	label
the discovery centre visitor attraction includes turret house , tudor grounds , sheffield manor lodge , manor oaks farm , manor cottages and rhubarb shed cafe .	the sheffield manor lodge visitor attraction includes the turret house , tudor reasons , discovery centre , manor oaks farm , manor cottages and rhubarb shed cafe .	0
the eastern part of fenghuang mountain is home to a mountain that has been called chaoyang since ancient times .	the eastern part of the fenghuang mountain is home to a mountain that has been called chaoyang since ancient times .	1
this victory repeated this victory in an opel astra in 2003 with reuter , marcel tiemann , volker strycek and timo scheider .	this victory repeated in an opel astra in 2003 this victory with reuter , timo scheider , volker strycek and marcel tiemann .	1
in south korea , the korean new right movement is a neo-conservative attempt at korean politics .	in south korea , the south korean new right movement is a neoconservative attempt at korean politics .	1
after leaving the east india company college frere was appointed a writer in the mumbai ( now bombay ) civil service in 1834 .	in 1834 , after leaving the east india company college , frere was appointed a civil servant writer in the bombay ( today mumbai ) .	0
chinese cuisine is based on local cuisine , particularly from the provinces of fujian , guangdong and yunnan , with burmese - chinese influences .	burmese chinese cuisine is based on chinese cuisine , particularly from fujian , guangdong and yunnan provinces , with local influences .	0
the music of kalia is composed by wajahat attre with lyrics by waris ludhianvi and khawaja pervez and singers are noor jehan and naheed akhtar .	the music of kalia is penned by wajahat attre with lyrics composed by waris ludhianvi and khawaja pervez and singers are noor jehan and naheed akhtar .	0
the following week , williams defeated drake and retained his title .	in the following week , williams drake defeated and retained his title .	0
when commercially added , illustrations were printed by j. augustus knapp .	when it was printed commercially , illustrations by j. augustus knapp were added .	0
afterwards , gillis fired head coach alain vigneault , associate coach rick bowness and assistant coach newell brown .	after that , gillis fired head coach alain vigneault , associate coach rick bowness and assistant coach newell brown .	1
"it can be either "" mortal "" or "" venial """	"it can either "" mortal "" or "" venial "" be"	1
given a discrete set of probabilities formula _ 3 with the condition formula _ 2 , and formula _ 1 any real number , the tsallis entropy is defined as	with a discrete amount of probabilities formula 1 with the condition formula 2 and formula 3 any real number is defined as the tsallis - entropy as	0
miguel ángel virasoro ( born argentina in 1940 ) is an argentine physicist who has done most of his work in italy .	miguel ángel virasoro ( ; born 1940 in italy ) is an argentine physicist who has done most of his work in argentina .	0
and that , institutional patriarchs dominated family law because within these judicial and intraclass rivalries judges succeeded in protecting their power over the law governing the hearth .	and that , institutional patriarchs dominated family law because , within these judicial and intra-racist rivalries , judges succeeded in protecting their power over the law that governs the hearth .	1
the trip begins from mumbai to kolhapur , sindhudurg via goa , ajanta ellora , nashik and back .	the journey starts from mumbai to goa via nashik , ajanta ellora caves , kolhapur , sindhudurg and back again .	0
for example , 351 w 5th avenue is approximately west of high street on the south side of fifth avenue .	for example , 351 w 5th avenue is located approximately west of high street on the south side of fifth avenue .	1
the turkish turks speak the macedonian language and , secondly , albanian in the west and macedonian to the east .	macedonian turks speak the turkish language and secondly albanian in the west and macedonian in the east .	0
